"population","spawn_year","sex","origin","age_best","fork_length","weight","fecundity","disposition"
"CAT",2018,"F","Hat",4,788,5,5366,"S"
"CAT",2018,"F","Hat",4,724,3.90000009536743,4650,"S"
"CAT",2018,"F","Hat",4,731,3.5,3253,"S"
"CAT",2018,"F","Hat",4,746,3.90000009536743,4158,"S"
"CAT",2018,"F","Hat",4,740,5,4325,"S"
"CAT",2018,"F","Hat",4,695,3.29999995231628,3817,"S"
"CAT",2018,"F","Hat",4,704,3.40000009536743,3994,"S"
"CAT",2018,"F","Hat",4,675,2.79999995231628,3247,"S"
"CAT",2018,"F","Hat",4,713,4,3296,"S"
"CAT",2018,"F","Hat",4,747,4.59999990463257,4417,"S"
"CAT",2018,"F","Hat",4,712,4.09999990463257,4026,"S"
"CAT",2018,"F","Hat",4,734,4.30000019073486,3635,"S"
"CAT",2018,"F","Hat",4,664,3.20000004768372,2352,"S"
"CAT",2018,"F","Hat",4,706,3.90000009536743,3944,"S"
"CAT",2018,"F","Hat",4,723,4,3997,"S"
"CAT",2018,"F","Hat",4,691,3.5,3082,"S"
"CAT",2018,"F","Hat",4,766,5,5354,"S"
"CAT",2018,"F","Hat",4,714,3.70000004768372,4582,"S"
"CAT",2018,"F","Hat",4,723,4.09999990463257,3556,"S"
"CAT",2018,"F","Hat",4,705,3.79999995231628,3826,"S"
"CAT",2018,"F","Hat",4,693,3.5,3240,"S"
"CAT",2018,"F","Hat",4,706,3.79999995231628,3663,"S"
"CAT",2018,"F","Hat",4,700,4,4276,"S"
"CAT",2018,"F","Hat",4,714,3.70000004768372,3412,"S"
"CAT",2018,"F","Hat",4,751,4.5,4202,"S"
"CAT",2018,"F","Hat",4,694,3.79999995231628,3617,"S"
"CAT",2018,"F","Hat",4,772,5,5549,"S"
"CAT",2018,"F","Hat",4,702,3.40000009536743,3144,"S"
"CAT",2018,"F","Hat",4,722,3.5,4550,"S"
"CAT",2018,"F","Hat",4,738,4.30000019073486,3193,"S"
"CAT",2018,"F","Hat",4,730,4.09999990463257,3568,"S"
"CAT",2018,"F","Hat",4,687,3.5,3007,"S"
"CAT",2018,"F","Hat",4,666,3.29999995231628,2745,"S"
"CAT",2018,"F","Hat",4,677,3.20000004768372,2860,"S"
"CAT",2018,"F","Hat",4,709,3.79999995231628,2998,"S"
"CAT",2018,"F","Hat",4,743,4.09999990463257,3502,"S"
"CAT",2018,"F","Hat",4,707,4,2586,"S"
"CAT",2018,"F","Nat",4,691,3.5,3970,"S"
"CAT",2018,"F","Nat",4,622,2.5,2679,"S"
"CAT",2018,"F","Nat",4,700,3.90000009536743,3879,"S"
"CAT",2018,"F","Nat",4,682,3.40000009536743,2937,"S"
"CAT",2018,"F","Nat",4,644,2.79999995231628,2643,"S"
"CAT",2018,"F","Nat",4,690,3.20000004768372,3926,"S"
"CAT",2018,"F","Nat",4,697,3.59999990463257,3496,"S"
"CAT",2018,"F","Nat",4,705,3.5,2981,"S"
"CAT",2018,"F","Nat",4,680,3.20000004768372,2829,"S"
"CAT",2019,"F","Hat",4,733,4.19999980926514,4918,"S"
"CAT",2019,"F","Hat",4,687,3.65000009536743,3734,"S"
"CAT",2019,"F","Hat",4,687,3.65000009536743,3158,"S"
"CAT",2019,"F","Hat",4,720,3.90000009536743,3918,"S"
"CAT",2019,"F","Hat",4,645,2.65000009536743,3505,"S"
"CAT",2019,"F","Hat",4,688,3.54999995231628,3507,"S"
"CAT",2019,"F","Hat",4,741,4.09999990463257,3982,"S"
"CAT",2019,"F","Hat",4,691,3.59999990463257,3404,"S"
"CAT",2019,"F","Hat",4,661,3.34999990463257,3333,"S"
"CAT",2019,"F","Hat",4,666,3.20000004768372,3701,"S"
"CAT",2019,"F","Hat",4,628,2.65000009536743,2842,"S"
"CAT",2019,"F","Hat",4,670,3.15000009536743,3531,"S"
"CAT",2019,"F","Hat",4,717,3.75,3592,"S"
"CAT",2019,"F","Hat",4,720,3.75,4025,"S"
"CAT",2019,"F","Hat",4,700,3.54999995231628,3713,"S"
"CAT",2019,"F","Hat",4,690,3.40000009536743,3366,"S"
"CAT",2019,"F","Hat",4,698,3.95000004768372,4312,"S"
"CAT",2019,"F","Hat",4,686,3.59999990463257,3827,"S"
"CAT",2019,"F","Hat",4,660,2.65000009536743,3124,"S"
"CAT",2019,"F","Hat",4,654,2.84999990463257,2963,"S"
"CAT",2019,"F","Hat",4,697,3.95000004768372,3826,"S"
"CAT",2019,"F","Hat",4,685,3.59999990463257,3677,"S"
"CAT",2019,"F","Hat",4,725,3.79999995231628,4509,"S"
"CAT",2019,"F","Hat",4,705,3.79999995231628,4233,"S"
"CAT",2019,"F","Hat",4,630,2.75,3637,"S"
"CAT",2019,"F","Hat",4,717,3.70000004768372,3932,"S"
"CAT",2019,"F","Hat",4,687,3.45000004768372,2488,"S"
"CAT",2019,"F","Hat",4,661,3.04999995231628,2961,"S"
"CAT",2019,"F","Hat",4,669,3.25,3567,"S"
"CAT",2019,"F","Hat",4,680,3.54999995231628,3341,"S"
"CAT",2019,"F","Hat",5,778,4.94999980926514,4244,"S"
"LOS",2001,"F","Hat",4,755,4.30000019073486,4281,"S"
"LOS",2001,"F","Hat",4,819,6.09999990463257,4813,"S"
"LOS",2001,"F","Hat",4,796,5.69999980926514,6190,"S"
"LOS",2001,"F","Hat",4,756,5.09999990463257,5689,"S"
"LOS",2001,"F","Hat",4,815,5.69999980926514,5680,"S"
"LOS",2001,"F","Hat",4,795,5.69999980926514,4802,"S"
"LOS",2001,"F","Hat",4,749,4.40000009536743,3829,"S"
"LOS",2001,"F","Nat",4,780,5.59999990463257,4682,"S"
"LOS",2001,"F","Nat",4,778,4.90000009536743,4699,"S"
"LOS",2001,"F","Nat",4,786,5.40000009536743,4866,"S"
"LOS",2001,"F","Nat",4,768,5,4289,"S"
"LOS",2001,"F","Nat",4,721,4.30000019073486,5100,"S"
"LOS",2001,"F","Nat",4,820,6.19999980926514,4083,"S"
"LOS",2001,"F","Nat",4,816,5.59999990463257,4362,"S"
"LOS",2001,"F","Nat",4,781,5.5,5475,"S"
"LOS",2001,"F","Nat",4,724,4,8756,"S"
"LOS",2001,"F","Nat",4,780,5.30000019073486,4075,"S"
"LOS",2001,"F","Nat",4,716,4.09999990463257,4732,"S"
"LOS",2001,"F","Nat",4,797,5.40000009536743,5157,"S"
"LOS",2001,"F","Nat",4,790,5.90000009536743,4655,"S"
"LOS",2001,"F","Nat",4,799,5.59999990463257,5250,"S"
"LOS",2001,"F","Nat",4,765,5,4730,"S"
"LOS",2001,"F","Nat",4,768,5.69999980926514,4938,"S"
"LOS",2001,"F","Nat",4,803,6.09999990463257,3547,"S"
"LOS",2001,"F","Nat",4,840,6.40000009536743,4650,"S"
"LOS",2001,"F","Nat",4,759,4.59999990463257,4120,"S"
"LOS",2001,"F","Nat",4,805,5.09999990463257,7501,"S"
"LOS",2001,"F","Nat",4,784,5.80000019073486,5848,"S"
"LOS",2001,"F","Nat",4,740,4.90000009536743,5353,"S"
"LOS",2001,"F","Nat",4,753,4.80000019073486,4966,"S"
"LOS",2001,"F","Nat",4,818,6.19999980926514,5500,"S"
"LOS",2001,"F","Nat",4,749,4.69999980926514,4541,"S"
"LOS",2001,"F","Nat",4,680,3.29999995231628,2794,"S"
"LOS",2001,"F","Nat",5,825,5.59999990463257,4579,"S"
"LOS",2003,"F","Nat",4,835,NA,5076,"S"
"LOS",2003,"F","Nat",4,845,NA,5201,"S"
"LOS",2003,"F","Nat",4,802,6.40000009536743,4766,"S"
"LOS",2003,"F","Nat",4,826,6.09999990463257,5190,"S"
"LOS",2003,"F","Nat",4,790,5.48999977111816,4234,"S"
"LOS",2003,"F","Nat",4,778,5.42999982833862,5635,"S"
"LOS",2003,"F","Nat",4,826,6.76000022888184,5014,"S"
"LOS",2003,"F","Nat",4,805,5.51999998092651,4459,"S"
"LOS",2003,"F","Nat",4,822,6.42000007629395,5011,"S"
"LOS",2003,"F","Nat",4,827,6.53000020980835,4624,"S"
"LOS",2003,"F","Nat",4,776,5.11999988555908,4776,"S"
"LOS",2003,"F","Nat",4,812,6.32999992370605,5120,"S"
"LOS",2003,"F","Nat",4,754,4.44999980926514,2491,"S"
"LOS",2003,"F","Nat",5,768,4.78000020980835,4935,"S"
"LOS",2003,"F","Nat",5,885,8.01000022888184,5325,"S"
"LOS",2003,"F","Nat",5,920,8.05000019073486,6025,"S"
"LOS",2003,"F","Nat",5,850,7.11999988555908,4610,"S"
"LOS",2003,"F","Nat",5,915,9,5443,"S"
"LOS",2003,"F","Nat",5,929,9.35999965667725,6317,"S"
"LOS",2003,"F","Nat",5,877,6.96999979019165,5942,"S"
"LOS",2003,"F","Nat",5,903,7.42000007629395,6420,"S"
"LOS",2004,"F","Hat",4,795,5.19999980926514,3846,"S"
"LOS",2004,"F","Hat",4,770,4.75,4130,"S"
"LOS",2004,"F","Hat",4,814,5.90000009536743,4937,"S"
"LOS",2004,"F","Hat",4,772,5.05000019073486,4515,"S"
"LOS",2004,"F","Hat",4,764,5.30000019073486,3801,"S"
"LOS",2004,"F","Hat",4,766,4.90000009536743,4383,"S"
"LOS",2004,"F","Hat",4,699,3.5,3497,"S"
"LOS",2004,"F","Hat",4,714,4.09999990463257,3286,"S"
"LOS",2004,"F","Hat",4,783,4.80000019073486,4172,"S"
"LOS",2004,"F","Hat",4,772,5.19999980926514,5185,"S"
"LOS",2004,"F","Hat",4,795,5,4020,"S"
"LOS",2004,"F","Hat",4,780,5.09999990463257,4330,"S"
"LOS",2004,"F","Hat",4,812,5.69999980926514,4633,"S"
"LOS",2004,"F","Hat",4,744,3.90000009536743,3463,"S"
"LOS",2004,"F","Hat",4,825,6,5123,"S"
"LOS",2004,"F","Hat",4,775,4.80000019073486,2244,"S"
"LOS",2004,"F","Hat",4,810,5.80000019073486,4287,"S"
"LOS",2004,"F","Hat",4,775,5.90000009536743,3823,"S"
"LOS",2004,"F","Hat",4,730,3.79999995231628,2894,"S"
"LOS",2004,"F","Hat",4,799,5.40000009536743,4245,"S"
"LOS",2004,"F","Hat",4,760,4.69999980926514,4415,"S"
"LOS",2004,"F","Hat",4,759,5,4249,"S"
"LOS",2004,"F","Hat",4,817,6.19999980926514,4599,"S"
"LOS",2004,"F","Hat",4,800,5.69999980926514,5022,"S"
"LOS",2004,"F","Hat",4,753,4.80000019073486,4187,"S"
"LOS",2004,"F","Hat",4,752,4.59999990463257,4083,"S"
"LOS",2004,"F","Hat",4,741,4.09999990463257,3470,"S"
"LOS",2004,"F","Hat",4,740,4.40000009536743,4298,"S"
"LOS",2004,"F","Hat",4,810,5.59999990463257,4790,"S"
"LOS",2004,"F","Hat",4,730,NA,3685,"S"
"LOS",2004,"F","Nat",4,708,3.75,3201,"S"
"LOS",2004,"F","Nat",4,787,5.44999980926514,3710,"S"
"LOS",2004,"F","Nat",4,760,4.94999980926514,3746,"S"
"LOS",2004,"F","Nat",4,785,5.19999980926514,1008,"S"
"LOS",2004,"F","Nat",4,729,4.25,3608,"S"
"LOS",2004,"F","Nat",4,806,6,4820,"S"
"LOS",2004,"F","Nat",4,737,4.44999980926514,4393,"S"
"LOS",2004,"F","Nat",4,739,4.59999990463257,4112,"S"
"LOS",2004,"F","Nat",4,807,5.90000009536743,4591,"S"
"LOS",2004,"F","Nat",4,783,5.59999990463257,4975,"S"
"LOS",2004,"F","Nat",4,763,4.69999980926514,3855,"S"
"LOS",2004,"F","Nat",4,780,5.90000009536743,5122,"S"
"LOS",2004,"F","Nat",4,766,5.09999990463257,4324,"S"
"LOS",2004,"F","Nat",4,670,3.40000009536743,2801,"S"
"LOS",2004,"F","Nat",4,710,3.59999990463257,3255,"S"
"LOS",2004,"F","Nat",4,700,3.09999990463257,3686,"S"
"LOS",2004,"F","Nat",4,765,4.30000019073486,3114,"S"
"LOS",2004,"F","Nat",4,738,4.59999990463257,4057,"S"
"LOS",2004,"F","Nat",4,808,5.69999980926514,5065,"S"
"LOS",2004,"F","Nat",4,710,NA,4185,"S"
"LOS",2004,"F","Nat",5,880,6.69999980926514,4529,"S"
"LOS",2004,"F","Nat",5,848,6.40000009536743,5100,"S"
"LOS",2005,"F","Hat",4,765,4.90000009536743,4303,"S"
"LOS",2005,"F","Hat",4,759,4.59999990463257,4464,"S"
"LOS",2005,"F","Hat",4,793,5.19999980926514,4872,"S"
"LOS",2005,"F","Hat",4,735,4.19999980926514,3875,"S"
"LOS",2005,"F","Hat",4,735,4.5,4359,"S"
"LOS",2005,"F","Hat",4,735,4.19999980926514,4210,"S"
"LOS",2005,"F","Hat",4,662,3.59999990463257,3920,"S"
"LOS",2005,"F","Hat",4,764,4.90000009536743,4677,"S"
"LOS",2005,"F","Hat",4,832,6.30000019073486,4757,"S"
"LOS",2005,"F","Hat",4,745,4.69999980926514,4170,"S"
"LOS",2005,"F","Hat",4,786,5.30000019073486,5892,"S"
"LOS",2005,"F","Hat",4,775,5.09999990463257,4384,"S"
"LOS",2005,"F","Hat",4,782,4.80000019073486,3274,"S"
"LOS",2005,"F","Hat",4,733,4.09999990463257,4020,"S"
"LOS",2005,"F","Hat",4,710,3.79999995231628,3778,"S"
"LOS",2005,"F","Hat",4,748,4.80000019073486,4440,"S"
"LOS",2005,"F","Hat",4,748,4.69999980926514,3947,"S"
"LOS",2005,"F","Hat",4,800,5.5,5483,"S"
"LOS",2005,"F","Hat",4,721,4.30000019073486,3779,"S"
"LOS",2005,"F","Hat",4,750,5.09999990463257,4544,"S"
"LOS",2005,"F","Hat",4,732,4,3009,"S"
"LOS",2005,"F","Hat",4,763,NA,4464,"S"
"LOS",2005,"F","Hat",4,808,NA,4650,"S"
"LOS",2005,"F","Hat",4,754,4.90000009536743,4367,"S"
"LOS",2005,"F","Hat",4,790,4.90000009536743,5037,"S"
"LOS",2005,"F","Hat",4,797,5.59999990463257,5140,"S"
"LOS",2005,"F","Hat",4,759,5,3889,"S"
"LOS",2005,"F","Hat",4,749,4.40000009536743,3191,"S"
"LOS",2005,"F","Hat",4,803,6.09999990463257,5098,"S"
"LOS",2005,"F","Hat",4,793,5.30000019073486,4805,"S"
"LOS",2005,"F","Hat",4,785,5.30000019073486,5018,"S"
"LOS",2005,"F","Hat",4,712,3.59999990463257,3481,"S"
"LOS",2005,"F","Hat",4,595,2.5,2970,"S"
"LOS",2005,"F","Hat",4,770,NA,3671,"S"
"LOS",2005,"F","Hat",4,730,NA,4324,"S"
"LOS",2005,"F","Hat",4,814,NA,5801,"S"
"LOS",2005,"F","Hat",4,778,5.09999990463257,4883,"S"
"LOS",2005,"F","Hat",5,745,4.40000009536743,3985,"S"
"LOS",2005,"F","Hat",5,824,5.90000009536743,5163,"S"
"LOS",2005,"F","Nat",4,772,5.30000019073486,3939,"S"
"LOS",2005,"F","Nat",4,764,5,4470,"S"
"LOS",2005,"F","Nat",4,801,5.5,4183,"S"
"LOS",2005,"F","Nat",4,773,5.09999990463257,4548,"S"
"LOS",2005,"F","Nat",4,740,4.69999980926514,4294,"S"
"LOS",2005,"F","Nat",4,723,NA,646,"S"
"LOS",2005,"F","Nat",4,716,NA,3283,"S"
"LOS",2005,"F","Nat",4,757,NA,3336,"S"
"LOS",2005,"F","Nat",4,708,3.59999990463257,4343,"S"
"LOS",2005,"F","Nat",4,698,3.5,2818,"S"
"LOS",2005,"F","Nat",4,740,4.69999980926514,4214,"S"
"LOS",2005,"F","Nat",4,722,NA,3668,"S"
"LOS",2005,"F","Nat",4,807,NA,4322,"S"
"LOS",2005,"F","Nat",4,706,3.90000009536743,3515,"S"
"LOS",2005,"F","Nat",4,647,2.90000009536743,2512,"S"
"LOS",2005,"F","Nat",5,844,6.19999980926514,4355,"S"
"LOS",2005,"F","Nat",5,844,6.80000019073486,5678,"S"
"LOS",2006,"F","Hat",4,789,5.30000019073486,4770,"S"
"LOS",2006,"F","Hat",4,732,4.59999990463257,3517,"S"
"LOS",2006,"F","Hat",4,739,4.5,3566,"S"
"LOS",2006,"F","Hat",4,788,5,5733,"S"
"LOS",2006,"F","Hat",4,735,3.90000009536743,4188,"S"
"LOS",2006,"F","Hat",4,694,2.70000004768372,3728,"S"
"LOS",2006,"F","Hat",4,750,4.09999990463257,4763,"S"
"LOS",2006,"F","Hat",4,714,3.90000009536743,3479,"S"
"LOS",2006,"F","Hat",4,709,3.5,3632,"KNS"
"LOS",2006,"F","Hat",4,774,5.5,5212,"S"
"LOS",2006,"F","Hat",4,670,3.20000004768372,2928,"S"
"LOS",2006,"F","Hat",4,700,3.70000004768372,3186,"S"
"LOS",2006,"F","Hat",4,775,5.19999980926514,4406,"S"
"LOS",2006,"F","Hat",4,705,3.90000009536743,3681,"S"
"LOS",2006,"F","Hat",4,755,5,4415,"S"
"LOS",2006,"F","Hat",4,773,4.59999990463257,3690,"S"
"LOS",2006,"F","Hat",4,714,4.19999980926514,3385,"S"
"LOS",2006,"F","Hat",4,730,4.09999990463257,5015,"S"
"LOS",2006,"F","Hat",4,714,3.90000009536743,4136,"S"
"LOS",2006,"F","Hat",4,797,5.69999980926514,5267,"S"
"LOS",2006,"F","Hat",4,805,5,4894,"S"
"LOS",2006,"F","Hat",4,748,3.70000004768372,3876,"S"
"LOS",2006,"F","Hat",4,767,4.90000009536743,4444,"S"
"LOS",2006,"F","Hat",4,720,3.70000004768372,3877,"S"
"LOS",2006,"F","Hat",4,733,3.79999995231628,3403,"S"
"LOS",2006,"F","Hat",4,768,4.69999980926514,3958,"S"
"LOS",2006,"F","Hat",4,750,4.59999990463257,3662,"S"
"LOS",2006,"F","Hat",4,701,3.70000004768372,3259,"S"
"LOS",2006,"F","Hat",4,733,4.09999990463257,4367,"S"
"LOS",2006,"F","Hat",4,655,2.59999990463257,2635,"S"
"LOS",2006,"F","Hat",4,753,4.80000019073486,3677,"S"
"LOS",2006,"F","Hat",4,703,4.09999990463257,3421,"S"
"LOS",2006,"F","Hat",4,758,4.80000019073486,4919,"S"
"LOS",2006,"F","Hat",4,738,4.30000019073486,5033,"S"
"LOS",2006,"F","Hat",4,773,4.69999980926514,3795,"S"
"LOS",2006,"F","Hat",4,694,3.40000009536743,3669,"S"
"LOS",2006,"F","Hat",4,718,3.79999995231628,3464,"S"
"LOS",2006,"F","Hat",4,734,4.09999990463257,3423,"S"
"LOS",2006,"F","Hat",4,774,4.59999990463257,4265,"S"
"LOS",2006,"F","Hat",4,738,4.09999990463257,3700,"S"
"LOS",2006,"F","Hat",4,690,3.40000009536743,3813,"S"
"LOS",2006,"F","Hat",4,762,4.90000009536743,3527,"S"
"LOS",2006,"F","Hat",4,788,5.30000019073486,4215,"S"
"LOS",2006,"F","Hat",4,755,4.59999990463257,4102,"S"
"LOS",2006,"F","Hat",5,814,5.80000019073486,4631,"S"
"LOS",2006,"F","Hat",5,819,5.5,4660,"S"
"LOS",2006,"F","Nat",4,802,5.90000009536743,4412,"S"
"LOS",2006,"F","Nat",4,764,5.59999990463257,4344,"S"
"LOS",2006,"F","Nat",4,706,3.70000004768372,3676,"S"
"LOS",2006,"F","Nat",4,850,6.90000009536743,6316,"S"
"LOS",2006,"F","Nat",4,714,3.90000009536743,2952,"S"
"LOS",2006,"F","Nat",4,709,3.5,4420,"S"
"LOS",2006,"F","Nat",4,828,5.69999980926514,5745,"S"
"LOS",2006,"F","Nat",4,750,NA,4498,"S"
"LOS",2006,"F","Nat",5,872,7.09999990463257,4644,"S"
"LOS",2006,"F","Nat",5,862,9.60000038146973,4203,"S"
"LOS",2006,"F","Nat",5,853,6.69999980926514,5116,"S"
"LOS",2006,"F","Nat",5,861,7.19999980926514,6003,"S"
"LOS",2007,"F","Hat",4,758,4.90000009536743,4705,"S"
"LOS",2007,"F","Hat",4,768,5.09999990463257,4017,"S"
"LOS",2007,"F","Hat",4,790,4.69999980926514,4807,"S"
"LOS",2007,"F","Hat",4,751,4.40000009536743,4224,"S"
"LOS",2007,"F","Hat",4,757,4.59999990463257,5133,"S"
"LOS",2007,"F","Hat",4,758,4.40000009536743,4877,"S"
"LOS",2007,"F","Hat",4,736,4.90000009536743,4550,"S"
"LOS",2007,"F","Hat",4,760,5.19999980926514,4907,"S"
"LOS",2007,"F","Hat",4,771,4.80000019073486,5193,"S"
"LOS",2007,"F","Hat",4,716,4.19999980926514,3771,"S"
"LOS",2007,"F","Hat",4,732,4.09999990463257,4176,"S"
"LOS",2007,"F","Hat",4,760,5,4106,"S"
"LOS",2007,"F","Hat",4,761,4.69999980926514,4013,"S"
"LOS",2007,"F","Hat",4,672,3.29999995231628,3466,"S"
"LOS",2007,"F","Hat",4,778,4.80000019073486,4432,"S"
"LOS",2007,"F","Hat",4,832,5.5,4312,"S"
"LOS",2007,"F","Hat",4,766,5,4072,"S"
"LOS",2007,"F","Hat",4,828,6.19999980926514,5020,"S"
"LOS",2007,"F","Hat",4,740,3.90000009536743,3764,"S"
"LOS",2007,"F","Hat",4,758,4.59999990463257,4052,"S"
"LOS",2007,"F","Hat",4,830,5.19999980926514,4669,"S"
"LOS",2007,"F","Hat",4,756,4.59999990463257,4612,"S"
"LOS",2007,"F","Hat",4,802,5,4976,"S"
"LOS",2007,"F","Hat",4,748,4.30000019073486,4022,"S"
"LOS",2007,"F","Hat",4,780,5.30000019073486,5018,"S"
"LOS",2007,"F","Hat",4,763,4.59999990463257,3745,"S"
"LOS",2007,"F","Hat",4,800,5.69999980926514,3906,"S"
"LOS",2007,"F","Hat",4,765,4.5,3988,"S"
"LOS",2007,"F","Hat",4,757,4.80000019073486,4602,"S"
"LOS",2007,"F","Hat",4,721,3.79999995231628,3035,"S"
"LOS",2007,"F","Hat",4,709,4,3685,"S"
"LOS",2007,"F","Hat",4,770,4.48999977111816,1343,"S"
"LOS",2007,"F","Hat",5,842,6.59999990463257,5674,"S"
"LOS",2007,"F","Hat",5,838,5.69999980926514,5497,"S"
"LOS",2007,"F","Hat",5,868,7.09999990463257,5873,"S"
"LOS",2007,"F","Hat",5,900,7.09999990463257,2696,"S"
"LOS",2007,"F","Hat",5,870,7,4694,"S"
"LOS",2007,"F","Hat",5,898,7.40000009536743,5135,"S"
"LOS",2007,"F","Hat",5,738,4.19999980926514,4179,"S"
"LOS",2007,"F","Hat",5,800,5.30000019073486,3979,"S"
"LOS",2007,"F","Nat",4,768,4.69999980926514,5055,"S"
"LOS",2007,"F","Nat",4,780,4.90000009536743,4983,"S"
"LOS",2007,"F","Nat",4,795,5.90000009536743,5046,"S"
"LOS",2007,"F","Nat",4,788,5.90000009536743,4599,"S"
"LOS",2007,"F","Nat",4,705,3.5,3753,"S"
"LOS",2007,"F","Nat",4,800,NA,5634,"S"
"LOS",2007,"F","Nat",4,748,3.79999995231628,3563,"S"
"LOS",2007,"F","Nat",4,740,4,3668,"S"
"LOS",2007,"F","Nat",4,805,5.59999990463257,4483,"S"
"LOS",2007,"F","Nat",4,740,4.40000009536743,3840,"S"
"LOS",2007,"F","Nat",4,785,5.5,4702,"S"
"LOS",2007,"F","Nat",4,753,4.40000009536743,3875,"S"
"LOS",2007,"F","Nat",4,796,5.40000009536743,5545,"S"
"LOS",2007,"F","Nat",4,785,5.69999980926514,4288,"S"
"LOS",2007,"F","Nat",5,880,7.59999990463257,5988,"S"
"LOS",2007,"F","Nat",5,880,8,5387,"S"
"LOS",2007,"F","Nat",5,859,6.80000019073486,4877,"S"
"LOS",2007,"F","Nat",5,870,6.90000009536743,5195,"S"
"LOS",2007,"F","Nat",5,928,8.30000019073486,4587,"S"
"LOS",2007,"F","Nat",5,870,7.40000009536743,5357,"S"
"LOS",2008,"F","Hat",4,766,5.19999980926514,4408,"S"
"LOS",2008,"F","Hat",4,770,5.40000009536743,1915,"S"
"LOS",2008,"F","Hat",4,818,6.30000019073486,4741,"S"
"LOS",2008,"F","Hat",4,812,6.19999980926514,4490,"S"
"LOS",2008,"F","Hat",4,802,6.09999990463257,3360,"S"
"LOS",2008,"F","Hat",4,750,4.90000009536743,3447,"S"
"LOS",2008,"F","Hat",4,818,6.59999990463257,5048,"S"
"LOS",2008,"F","Hat",4,760,4.69999980926514,4264,"S"
"LOS",2008,"F","Hat",4,780,4.69999980926514,4983,"S"
"LOS",2008,"F","Hat",4,792,5.5,5219,"S"
"LOS",2008,"F","Hat",4,800,4.59999990463257,4309,"S"
"LOS",2008,"F","Hat",4,811,6,4861,"S"
"LOS",2008,"F","Hat",4,768,5,4909,"S"
"LOS",2008,"F","Hat",4,804,5.90000009536743,4757,"S"
"LOS",2008,"F","Hat",4,775,5.09999990463257,4629,"S"
"LOS",2008,"F","Hat",4,804,6.5,4147,"S"
"LOS",2008,"F","Hat",4,805,5.59999990463257,4319,"S"
"LOS",2008,"F","Hat",4,806,5.69999980926514,4602,"S"
"LOS",2008,"F","Hat",4,783,5.19999980926514,4196,"S"
"LOS",2008,"F","Hat",4,836,7.19999980926514,6419,"S"
"LOS",2008,"F","Hat",4,820,6.90000009536743,4890,"S"
"LOS",2008,"F","Hat",4,759,5.19999980926514,5285,"S"
"LOS",2008,"F","Hat",4,754,5,4649,"S"
"LOS",2008,"F","Hat",4,746,4.5,4564,"S"
"LOS",2008,"F","Hat",4,798,6.30000019073486,5379,"S"
"LOS",2008,"F","Hat",4,763,5.19999980926514,4736,"S"
"LOS",2008,"F","Hat",4,778,5,4051,"S"
"LOS",2008,"F","Hat",4,754,4.69999980926514,4913,"S"
"LOS",2008,"F","Hat",4,802,5.90000009536743,4984,"S"
"LOS",2008,"F","Hat",4,782,5.40000009536743,4409,"S"
"LOS",2008,"F","Hat",4,790,5.59999990463257,4645,"S"
"LOS",2008,"F","Hat",4,740,4.69999980926514,4755,"S"
"LOS",2008,"F","Hat",4,826,6.19999980926514,5496,"S"
"LOS",2008,"F","Hat",4,756,5,4940,"S"
"LOS",2008,"F","Hat",4,796,5.69999980926514,4942,"S"
"LOS",2008,"F","Hat",4,816,5.40000009536743,4116,"S"
"LOS",2008,"F","Hat",5,916,7.90000009536743,6115,"S"
"LOS",2008,"F","Nat",4,811,6.30000019073486,5029,"S"
"LOS",2008,"F","Nat",4,750,5.40000009536743,4152,"S"
"LOS",2008,"F","Nat",4,755,4.69999980926514,5075,"S"
"LOS",2008,"F","Nat",4,724,4.5,4698,"S"
"LOS",2008,"F","Nat",4,793,5.59999990463257,5246,"S"
"LOS",2008,"F","Nat",4,806,5.69999980926514,5023,"S"
"LOS",2008,"F","Nat",4,790,5.59999990463257,3918,"S"
"LOS",2008,"F","Nat",4,808,6.5,5842,"S"
"LOS",2008,"F","Nat",4,783,5.59999990463257,5290,"S"
"LOS",2008,"F","Nat",4,802,5.69999980926514,4934,"S"
"LOS",2008,"F","Nat",4,810,5.69999980926514,4453,"S"
"LOS",2008,"F","Nat",4,790,5.19999980926514,4584,"S"
"LOS",2008,"F","Nat",4,740,4.69999980926514,4172,"S"
"LOS",2008,"F","Nat",4,760,5,4364,"S"
"LOS",2008,"F","Nat",4,790,5.69999980926514,5157,"S"
"LOS",2008,"F","Nat",5,890,7.80000019073486,6552,"S"
"LOS",2008,"F","Nat",5,928,8.60000038146973,6128,"S"
"LOS",2008,"F","Nat",5,892,8,5890,"S"
"LOS",2008,"F","Nat",5,950,9.60000038146973,5435,"S"
"LOS",2009,"F","Hat",4,798,5,3857,"S"
"LOS",2009,"F","Hat",4,784,5.5,4682,"S"
"LOS",2009,"F","Hat",4,805,6,5223,"S"
"LOS",2009,"F","Hat",4,850,6.09999990463257,4817,"S"
"LOS",2009,"F","Hat",4,795,5.59999990463257,5310,"S"
"LOS",2009,"F","Hat",4,804,6.19999980926514,5757,"S"
"LOS",2009,"F","Hat",4,793,5.69999980926514,5002,"S"
"LOS",2009,"F","Hat",4,692,3.59999990463257,3716,"S"
"LOS",2009,"F","Hat",4,820,5.69999980926514,4817,"S"
"LOS",2009,"F","Hat",4,748,4.80000019073486,4043,"S"
